0.00	-30346.40	-40076.43	0.35000	64369.88	-61881.32	0.00000	74.188	0.00
0.00	-30346.40	-40076.43	0.35000	-30346.40	-40076.43	0.35000	70.471	0.00
0.00	-30346.40	-40076.43	0.35000	-30346.40	-40076.43	0.35000	2.451	0.00
0.00	-30346.40	-40076.43	0.35000	-30346.28	-40076.12	0.35000	43.162	0.92
0.00	-30346.40	-40076.43	0.35000	-30346.22	-40076.13	0.35000	43.657	0.93
0.00	-30346.40	-40076.43	0.35000	-30346.22	-40076.17	0.35000	43.844	0.91
0.00	-30346.40	-40076.43	0.35000	-30346.17	-40076.08	0.35000	40.354	0.81
0.00	-30346.40	-40076.43	0.35000	-30346.08	-40076.10	0.35000	42.670	0.92
0.00	-30346.40	-40076.43	0.35000	-30346.08	-40076.14	0.35000	42.901	0.97
0.00	-30346.40	-40076.43	0.35000	-30346.12	-40076.15	0.35000	44.790	0.91
0.00	-30346.40	-40076.43	0.35000	-30346.14	-40076.14	0.35000	43.177	0.90
0.00	-30346.40	-40076.43	0.35000	-30346.18	-40076.17	0.35000	42.561	0.88
0.00	-30346.40	-40076.43	0.35000	-30346.20	-40076.17	0.35000	42.932	0.92
0.00	-30346.40	-40076.43	0.35000	-30346.22	-40076.20	0.35000	44.483	0.96
0.00	-30346.40	-40076.43	0.35000	-30346.23	-40076.20	0.35000	42.510	0.85
0.00	-30346.40	-40076.43	0.35000	-30346.25	-40076.21	0.35000	44.574	0.92
0.00	-30346.40	-40076.43	0.35000	-30346.26	-40076.22	0.35000	44.007	0.94
0.00	-30346.40	-40076.43	0.35000	-30346.27	-40076.21	0.35000	44.063	0.93
0.00	-30346.40	-40076.43	0.35000	-30346.26	-40076.22	0.35000	43.013	0.90
0.00	-30346.36	-40076.43	0.35000	-30346.26	-40076.22	0.35000	41.563	0.90
0.00	-30346.32	-40076.41	0.34990	-30346.24	-40076.23	-0.05200	41.848	0.90
0.00	-30346.31	-40076.41	0.38089	-30346.18	-40076.25	-0.92105	37.103	0.48
0.00	-30346.27	-40076.40	0.18774	-30346.07	-40076.40	2.04738	28.944	0.39
0.00	-30346.25	-40076.39	0.22888	-30345.86	-40076.58	-1.24307	32.688	0.43
0.00	-30346.23	-40076.39	0.27986	-30345.67	-40076.80	-2.95127	22.871	0.35
0.00	-30346.20	-40076.38	0.35432	-30345.53	-40076.88	-2.83585	28.963	0.33
0.00	-30346.18	-40076.36	0.42162	-30345.54	-40076.94	-2.69629	26.042	0.21
0.00	-30346.15	-40076.35	0.48313	-30345.49	-40077.05	-0.91620	26.051	0.29
0.00	-30346.11	-40076.32	0.48596	-30345.26	-40077.13	1.78339	30.025	0.26
0.00	-30346.06	-40076.31	0.42480	-30345.04	-40077.21	3.04518	33.948	0.38
0.00	-30346.02	-40076.30	0.34645	-30345.03	-40077.35	-1.29459	29.402	0.33
0.00	-30345.97	-40076.29	0.28614	-30344.62	-40077.88	-0.55256	27.754	0.39
0.00	-30345.92	-40076.28	0.24388	-30344.63	-40077.81	-0.57192	92.907	0.35
0.00	-30345.87	-40076.27	0.22875	-30344.56	-40077.66	1.37315	33.035	0.39
0.00	-30345.83	-40076.26	0.21945	-30344.46	-40077.75	0.98190	32.974	0.34
0.00	-30345.78	-40076.25	0.21994	-30344.42	-40077.53	3.01198	34.004	0.46
0.00	-30345.73	-40076.24	0.22879	-30344.46	-40077.80	2.66606	29.601	0.44
0.00	-30345.67	-40076.22	0.24402	-30344.64	-40077.77	-2.72783	27.593	0.27
0.00	-30345.62	-40076.20	0.25947	-30344.64	-40077.91	-1.24482	24.894	0.30
0.00	-30345.56	-40076.18	0.27504	-30344.19	-40078.57	-0.40927	30.575	0.36
0.00	-30345.49	-40076.16	0.29072	-30344.09	-40078.53	0.17322	38.617	0.44
0.00	-30345.41	-40076.13	0.30645	-30344.04	-40078.38	1.53591	41.275	0.55
0.00	-30345.29	-40076.09	0.32256	-30343.91	-40078.46	-0.01936	32.875	0.38
0.00	-30345.20	-40076.05	0.33717	-30343.88	-40078.06	2.49921	38.212	0.46
0.00	-30345.12	-40076.02	0.34858	-30343.93	-40078.06	2.24386	30.544	0.38
0.00	-30345.03	-40075.98	0.35739	-30343.26	-40078.04	-1.00993	34.758	0.48
0.00	-30344.92	-40075.95	0.36372	-30343.20	-40078.26	-1.22224	30.702	0.42
0.00	-30344.81	-40075.90	0.36808	-30343.14	-40078.53	-1.83021	28.690	0.34
0.00	-30344.70	-40075.86	0.37177	-30343.10	-40078.88	-1.81129	27.566	0.27
0.00	-30344.58	-40075.82	0.37551	-30342.71	-40079.18	-0.54011	27.537	0.21
0.00	-30344.45	-40075.77	0.37919	-30342.36	-40079.22	0.08178	43.064	0.34
0.00	-30344.32	-40075.72	0.38269	-30342.30	-40079.07	0.16633	37.198	0.49
0.00	-30344.16	-40075.65	0.38615	-30342.06	-40078.88	0.55522	38.769	0.48
0.00	-30344.02	-40075.60	0.38970	-30342.05	-40078.91	0.34385	37.333	0.45
0.00	-30343.90	-40075.55	0.39283	-30341.90	-40078.62	0.70060	37.792	0.44
0.00	-30343.77	-40075.50	0.39529	-30342.01	-40078.29	1.08204	36.613	0.46
0.00	-30343.63	-40075.44	0.39758	-30342.01	-40077.68	1.64124	33.362	0.44
0.00	-30343.49	-40075.38	0.39996	-30342.00	-40077.56	1.60607	32.031	0.40
0.00	-30343.34	-40075.32	0.40210	-30342.06	-40077.54	1.57399	34.327	0.30
0.00	-30343.19	-40075.25	0.40395	-30342.14	-40077.37	1.64122	34.024	0.34
0.00	-30343.03	-40075.19	0.40592	-30342.14	-40077.25	1.62412	33.832	0.38
0.00	-30342.88	-40075.13	0.40775	-30342.09	-40077.00	1.60197	31.973	0.44
0.00	-30342.71	-40075.05	0.40938	-30342.15	-40076.80	1.64561	34.617	0.39
0.00	-30342.56	-40074.99	0.41088	-30342.26	-40076.49	1.72724	34.018	0.39
0.00	-30342.42	-40074.93	0.41228	-30342.39	-40076.39	1.79927	33.355	0.40
0.00	-30342.26	-40074.85	0.41367	-30342.48	-40076.19	1.82869	36.288	0.43
0.00	-30342.11	-40074.78	0.41527	-30342.36	-40075.96	1.73116	33.413	0.44
0.00	-30341.95	-40074.71	0.41689	-30342.52	-40075.81	1.80448	35.590	0.42
0.00	-30341.80	-40074.64	0.41824	-30342.54	-40075.77	1.80356	34.599	0.43
0.00	-30341.64	-40074.57	0.41917	-30342.59	-40075.52	1.80469	33.891	0.37
0.00	-30341.49	-40074.50	0.42090	-30342.68	-40075.35	1.82928	34.012	0.40
0.00	-30341.33	-40074.43	0.42278	-30342.72	-40075.37	1.84194	34.764	0.37
0.00	-30341.16	-40074.35	0.42245	-30342.66	-40075.46	1.82050	32.370	0.35
0.00	-30341.03	-40074.29	0.42226	-30342.77	-40075.38	1.85172	33.336	0.40
0.00	-30340.90	-40074.22	0.42420	-30342.95	-40075.36	1.91375	33.870	0.39
0.00	-30340.75	-40074.15	0.42522	-30342.94	-40075.25	1.89701	34.511	0.40
0.00	-30340.56	-40074.06	0.42324	-30342.93	-40075.16	1.87789	34.739	0.40
0.00	-30340.40	-40073.99	0.42115	-30342.91	-40075.15	1.86210	33.740	0.27
0.00	-30340.24	-40073.91	0.42090	-30343.01	-40075.03	1.88224	32.024	0.38
0.00	-30340.09	-40073.84	0.42025	-30343.08	-40074.90	1.88878	32.580	0.34
0.00	-30339.93	-40073.77	0.41827	-30343.05	-40075.02	1.88697	33.009	0.37
0.00	-30339.77	-40073.70	0.41653	-30343.00	-40075.14	1.87758	33.775	0.38
0.00	-30339.58	-40073.61	0.41571	-30343.08	-40075.11	1.89416	32.670	0.35
0.00	-30339.42	-40073.54	0.41460	-30343.14	-40075.03	1.90016	34.578	0.32
0.00	-30339.27	-40073.47	0.41248	-30343.12	-40075.05	1.89495	33.107	0.40
0.00	-30339.10	-40073.40	0.41036	-30343.06	-40075.43	1.90383	32.847	0.47
0.00	-30338.91	-40073.31	0.40839	-30343.12	-40075.35	1.90846	34.393	0.41
0.00	-30338.76	-40073.25	0.40607	-30343.18	-40075.37	1.92035	34.839	0.38
