0.00	-32405.10	-34004.36	0.35000	64369.88	-61881.32	0.00000	100.831	0.00
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	83.634	0.00
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	1.780	0.00
0.00	-32405.10	-34004.36	0.35000	-32401.60	-34000.47	0.35000	19.154	0.31
0.00	-32405.10	-34004.36	0.35000	-32401.10	-34001.29	0.35000	11.058	0.27
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	1.690	0.27
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	1.932	0.27
0.00	-32405.10	-34004.36	0.35000	-32401.15	-34001.41	0.35000	13.197	0.21
0.00	-32405.10	-34004.36	0.35000	-32401.23	-34000.53	0.35000	11.876	0.24
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	1.649	0.24
0.00	-32405.10	-34004.36	0.35000	-32405.10	-34004.36	0.35000	2.131	0.24
0.00	-32405.10	-34004.36	0.35000	-32401.63	-34000.41	0.35000	12.355	0.38
0.00	-32405.09	-34004.33	0.35006	-32400.21	-33999.59	0.35006	12.446	0.45
0.00	-32405.09	-34004.30	0.81969	-32405.09	-34004.30	0.81969	1.815	0.45
0.00	-32405.09	-34004.27	1.61597	-32405.09	-34004.27	1.61597	1.556	0.45
0.00	-32405.10	-34004.25	2.19972	-32400.83	-34002.20	-1.17941	14.132	0.34
0.00	-32405.10	-34004.23	2.13310	-32403.75	-34004.57	2.13310	14.223	0.18
0.00	-32405.10	-34004.21	1.76261	-32405.10	-34004.21	1.76261	1.523	0.18
0.00	-32405.10	-34004.20	1.54904	-32405.10	-34004.20	1.54904	1.556	0.18
0.00	-32405.09	-34004.17	1.36352	-32404.54	-34003.90	2.46130	15.644	0.56
0.00	-32405.09	-34004.15	1.37170	-32403.99	-34004.31	2.09413	11.839	0.21
0.00	-32405.09	-34004.13	1.43487	-32405.04	-34003.85	1.43487	16.200	0.66
0.00	-32405.09	-34004.11	1.47714	-32405.09	-34004.11	1.47714	1.772	0.66
0.00	-32405.09	-34004.09	1.52651	-32405.09	-34004.09	1.52651	1.701	0.66
0.00	-32405.09	-34004.06	1.54930	-32404.94	-34003.85	1.23859	19.905	0.61
0.00	-32405.09	-34004.04	1.56519	-32404.91	-34004.01	0.99111	14.184	0.28
0.00	-32405.09	-34004.01	1.57276	-32404.92	-34003.71	1.57276	17.418	0.70
0.00	-32405.09	-34003.98	1.57408	-32405.09	-34003.98	1.57408	1.800	0.70
0.00	-32405.09	-34003.95	1.57241	-32405.09	-34003.95	1.57241	1.698	0.70
0.00	-32405.09	-34003.88	1.56612	-32404.89	-34003.65	1.40940	16.600	0.47
0.00	-32405.09	-34003.86	1.56340	-32404.97	-34003.48	1.56340	16.612	0.67
0.00	-32405.09	-34003.82	1.55777	-32405.09	-34003.82	1.55777	1.819	0.67
0.00	-32405.09	-34003.78	1.55512	-32405.09	-34003.78	1.55512	1.742	0.67
0.00	-32405.09	-34003.72	1.55127	-32405.17	-34003.57	2.44436	16.182	0.60
0.00	-32405.09	-34003.67	1.54891	-32405.07	-34003.55	1.79447	13.440	0.19
0.00	-32405.08	-34003.59	1.54749	-32404.91	-34003.24	1.54749	22.027	0.66
0.00	-32405.08	-34003.53	1.54733	-32405.08	-34003.53	1.54733	1.720	0.66
0.00	-32405.08	-34003.46	1.54753	-32405.08	-34003.46	1.54753	1.782	0.66
0.00	-32405.08	-34003.40	1.54784	-32404.99	-34003.15	1.98789	19.447	0.66
0.00	-32405.08	-34003.35	1.54916	-32404.82	-34003.46	1.20294	21.310	0.29
0.00	-32405.08	-34003.28	1.54972	-32404.94	-34003.20	1.54972	16.637	0.64
0.00	-32405.08	-34003.21	1.55029	-32405.08	-34003.21	1.55029	1.747	0.64
0.00	-32405.08	-34003.15	1.55031	-32405.08	-34003.15	1.55031	1.606	0.64
0.00	-32405.07	-34003.07	1.54996	-32404.98	-34003.03	1.73826	24.399	0.59
0.00	-32405.07	-34002.99	1.54934	-32404.90	-34003.02	1.38503	16.663	0.43
0.00	-32405.07	-34002.91	1.54850	-32404.93	-34002.76	1.54850	17.762	0.68
0.00	-32405.07	-34002.82	1.54775	-32405.07	-34002.82	1.54775	1.600	0.68
0.00	-32405.07	-34002.74	1.54696	-32405.07	-34002.74	1.54696	1.829	0.68
0.00	-32405.06	-34002.65	1.54648	-32404.93	-34002.66	1.58695	16.906	0.64
0.00	-32405.06	-34002.56	1.54586	-32404.90	-34002.51	1.45181	17.449	0.66
0.00	-32405.06	-34002.44	1.54549	-32404.96	-34002.36	1.69865	17.159	0.56
0.00	-32405.05	-34002.37	1.54493	-32404.98	-34002.25	1.73133	18.944	0.60
0.00	-32405.05	-34002.24	1.54447	-32405.04	-34002.11	1.83679	17.923	0.46
0.00	-32405.05	-34002.15	1.54411	-32404.86	-34002.12	1.54411	17.362	0.59
0.00	-32405.05	-34002.06	1.54384	-32405.05	-34002.06	1.54384	1.628	0.59
0.00	-32405.04	-34001.93	1.54365	-32405.04	-34001.93	1.54365	1.617	0.59
0.00	-32405.04	-34001.80	1.54357	-32404.99	-34001.59	2.11165	18.190	0.72
0.00	-32405.03	-34001.68	1.54359	-32404.56	-34001.36	0.21952	16.872	0.33
0.00	-32405.03	-34001.56	1.54373	-32404.96	-34001.24	1.54373	17.714	0.67
0.00	-32405.03	-34001.46	1.54377	-32405.03	-34001.46	1.54377	1.682	0.67
0.00	-32405.03	-34001.34	1.54389	-32405.03	-34001.34	1.54389	1.750	0.67
0.00	-32405.02	-34001.22	1.54398	-32404.93	-34001.02	1.44222	19.290	0.67
0.00	-32405.02	-34001.10	1.54407	-32405.02	-34000.78	1.82649	17.909	0.67
0.00	-32405.02	-34000.98	1.54424	-32404.82	-34000.81	1.18990	18.505	0.44
0.00	-32405.01	-34000.85	1.54442	-32404.89	-34000.61	1.54442	18.516	0.68
0.00	-32405.01	-34000.73	1.54461	-32405.01	-34000.73	1.54461	1.702	0.68
0.00	-32405.01	-34000.60	1.54478	-32405.01	-34000.60	1.54478	1.787	0.68
0.00	-32405.00	-34000.47	1.54489	-32404.80	-34000.11	1.28448	20.200	0.79
0.00	-32405.00	-34000.33	1.54495	-32405.04	-33999.82	2.17950	18.618	0.45
0.00	-32405.00	-34000.19	1.54507	-32404.98	-33999.74	1.54507	19.425	0.73
0.00	-32404.99	-34000.05	1.54521	-32404.99	-34000.05	1.54521	1.755	0.73
0.00	-32404.99	-33999.93	1.54539	-32404.99	-33999.93	1.54539	1.774	0.73
0.00	-32404.99	-33999.75	1.54553	-32404.83	-33999.49	1.08949	25.355	0.76
0.00	-32404.98	-33999.62	1.54561	-32404.00	-33999.89	-1.23216	18.102	0.47
0.00	-32404.98	-33999.49	1.54566	-32405.07	-33999.27	1.54566	19.014	0.72
0.00	-32404.97	-33999.33	1.54580	-32404.97	-33999.33	1.54580	1.651	0.72
0.00	-32404.97	-33999.16	1.54606	-32404.97	-33999.16	1.54606	1.822	0.72
0.00	-32404.97	-33999.02	1.54636	-32405.01	-33998.88	1.39007	19.901	0.71
0.00	-32404.96	-33998.88	1.54666	-32404.94	-33998.75	1.26162	19.958	0.72
0.00	-32404.96	-33998.75	1.54682	-32405.03	-33998.61	1.57254	18.774	0.58
0.00	-32404.95	-33998.58	1.54696	-32404.80	-33998.51	1.10938	22.024	0.74
0.00	-32404.95	-33998.43	1.54706	-32405.08	-33998.34	1.70189	17.571	0.32
0.00	-32404.95	-33998.29	1.54714	-32404.87	-33998.21	1.54714	20.752	0.72
0.00	-32404.94	-33998.17	1.54728	-32404.94	-33998.17	1.54728	1.768	0.72
0.00	-32404.94	-33998.04	1.54750	-32404.94	-33998.04	1.54750	1.995	0.72
0.00	-32404.94	-33997.92	1.54777	-32404.87	-33997.83	1.58861	22.041	0.80
0.00	-32404.94	-33997.78	1.54802	-32404.72	-33997.65	1.12959	21.894	0.73
0.00	-32404.93	-33997.65	1.54824	-32404.93	-33997.84	1.62899	20.570	0.42
0.00	-32404.93	-33997.51	1.54844	-32404.88	-33997.43	1.54844	22.363	0.84
0.00	-32404.93	-33997.38	1.54872	-32404.93	-33997.38	1.54872	1.822	0.84
0.00	-32404.92	-33997.21	1.54904	-32404.92	-33997.21	1.54904	1.757	0.84
0.00	-32404.92	-33997.04	1.54935	-32404.87	-33997.08	1.54743	23.211	0.86
0.00	-32404.92	-33996.87	1.54964	-32404.90	-33996.94	1.63868	22.288	0.90
0.00	-32404.91	-33996.73	1.54995	-32404.91	-33996.74	1.63452	22.943	0.78
0.00	-32404.91	-33996.56	1.55026	-32404.87	-33996.53	1.54445	22.647	0.81
0.00	-32404.91	-33996.42	1.55056	-32404.87	-33996.40	1.54814	22.049	0.84
0.00	-32404.91	-33996.28	1.55078	-32404.86	-33996.26	1.54354	25.279	0.77
0.00	-32404.90	-33996.18	1.55095	-32404.83	-33996.13	1.50700	22.134	0.75
0.00	-32404.90	-33996.00	1.55115	-32404.83	-33995.90	1.51620	22.929	0.84
0.00	-32404.90	-33995.88	1.55131	-32404.83	-33995.74	1.52983	22.031	0.86
0.00	-32404.89	-33995.74	1.55142	-32404.79	-33995.54	1.49384	23.223	0.79
0.00	-32404.89	-33995.61	1.55152	-32404.78	-33995.40	1.49808	22.856	0.87
0.00	-32404.89	-33995.46	1.55170	-32404.78	-33995.25	1.50578	21.794	0.79
0.00	-32404.89	-33995.32	1.55191	-32404.78	-33995.07	1.51772	22.323	0.78
0.00	-32404.88	-33995.16	1.55211	-32404.78	-33994.90	1.52476	25.957	0.81
0.00	-32404.88	-33994.97	1.55234	-32404.77	-33994.73	1.52139	21.492	0.79
0.00	-32404.88	-33994.79	1.55254	-32404.78	-33994.60	1.53101	22.017	0.84
0.00	-32404.87	-33994.63	1.55267	-32404.78	-33994.44	1.53477	21.819	0.83
0.00	-32404.87	-33994.46	1.55280	-32404.77	-33994.27	1.53503	21.606	0.87
0.00	-32404.87	-33994.30	1.55295	-32404.78	-33994.14	1.53958	22.409	0.77
0.00	-32404.86	-33994.16	1.55312	-32404.77	-33994.01	1.53928	21.636	0.73
0.00	-32404.86	-33994.03	1.55328	-32404.77	-33993.83	1.53816	21.946	0.87
0.00	-32404.86	-33993.88	1.55344	-32404.76	-33993.67	1.53782	21.829	0.89
0.00	-32404.86	-33993.75	1.55360	-32404.76	-33993.53	1.54057	23.012	0.80
0.00	-32404.85	-33993.56	1.55374	-32404.76	-33993.35	1.54341	22.729	0.82
0.00	-32404.85	-33993.39	1.55392	-32404.76	-33993.17	1.54343	21.218	0.86
0.00	-32404.85	-33993.17	1.55409	-32404.75	-33992.97	1.54473	21.359	0.92
0.00	-32404.85	-33993.02	1.55426	-32404.75	-33992.84	1.54567	22.325	0.86
0.00	-32404.84	-33992.71	1.55453	-32404.75	-33992.57	1.54644	22.197	0.82
0.00	-32404.84	-33992.79	1.55463	-32404.75	-33992.58	1.54866	24.443	0.80
0.00	-32404.84	-33992.60	1.55476	-32404.75	-33992.38	1.54853	22.638	0.86
0.00	-32404.84	-33992.44	1.55497	-32404.74	-33992.22	1.54791	22.628	0.89
0.00	-32404.83	-33992.25	1.55518	-32404.73	-33992.07	1.54571	21.510	0.85
0.00	-32404.83	-33991.97	1.55544	-32404.73	-33991.84	1.54668	22.648	0.85
0.00	-32404.83	-33991.88	1.55556	-32404.72	-33991.76	1.54625	22.037	0.78
0.00	-32404.83	-33991.74	1.55574	-32404.72	-33991.61	1.54714	23.761	0.84
0.00	-32404.82	-33991.56	1.55593	-32404.72	-33991.45	1.54742	21.774	0.85
0.00	-32404.82	-33991.38	1.55614	-32404.71	-33991.29	1.54611	22.020	0.85
0.00	-32404.82	-33991.23	1.55634	-32404.71	-33991.13	1.54770	21.119	0.85
0.00	-32404.82	-33991.11	1.55656	-32404.72	-33990.97	1.54972	23.024	0.90
0.00	-32404.81	-33990.95	1.55681	-32404.71	-33990.79	1.55067	22.154	0.78
0.00	-32404.81	-33990.80	1.55702	-32404.71	-33990.62	1.55155	21.308	0.81
0.00	-32404.81	-33990.63	1.55729	-32404.71	-33990.47	1.55132	21.604	0.85
0.00	-32404.81	-33990.46	1.55747	-32404.70	-33990.31	1.55106	26.790	0.88
0.00	-32404.80	-33990.27	1.55769	-32404.70	-33990.12	1.55153	21.712	0.86
0.00	-32404.80	-33990.10	1.55774	-32404.70	-33989.92	1.55181	22.598	0.85
0.00	-32404.80	-33989.92	1.55784	-32404.68	-33989.74	1.55001	22.309	0.85
0.00	-32404.79	-33989.76	1.55786	-32404.68	-33989.57	1.54977	25.214	0.92
0.00	-32404.79	-33989.58	1.55805	-32404.68	-33989.40	1.55094	21.258	0.89
0.00	-32404.79	-33989.43	1.55802	-32404.67	-33989.24	1.55099	22.009	0.89
0.00	-32404.78	-33989.23	1.55815	-32404.67	-33989.02	1.55072	20.877	0.87
0.00	-32404.78	-33989.08	1.55803	-32404.66	-33988.88	1.55024	22.506	0.89
0.00	-32404.78	-33988.84	1.55809	-32404.65	-33988.67	1.54961	23.404	0.86
0.00	-32404.77	-33988.63	1.55792	-32404.64	-33988.46	1.54926	22.111	0.86
0.00	-32404.77	-33988.50	1.55788	-32404.63	-33988.29	1.54870	22.279	0.82
0.00	-32404.76	-33988.33	1.55782	-32404.63	-33988.11	1.54883	23.263	0.86
0.00	-32404.76	-33988.14	1.55796	-32404.62	-33987.92	1.54904	21.545	0.88
0.00	-32404.76	-33987.96	1.55789	-32404.62	-33987.76	1.54954	21.659	0.90
0.00	-32404.75	-33987.74	1.55788	-32404.62	-33987.60	1.55035	22.556	0.88
0.00	-32404.75	-33987.54	1.55770	-32404.62	-33987.45	1.55148	24.107	0.86
0.00	-32404.75	-33987.40	1.55774	-32404.63	-33987.26	1.55301	22.740	0.90
0.00	-32404.74	-33987.28	1.55767	-32404.62	-33987.11	1.55307	22.315	0.92
0.00	-32404.74	-33987.10	1.55791	-32404.62	-33986.94	1.55381	21.596	0.89
0.00	-32404.73	-33986.92	1.55791	-32404.62	-33986.76	1.55485	22.194	0.92
0.00	-32404.73	-33986.72	1.55802	-32404.62	-33986.59	1.55513	21.650	0.90
0.00	-32404.73	-33986.56	1.55805	-32404.61	-33986.38	1.55464	23.175	0.86
0.00	-32404.72	-33986.35	1.55830	-32404.60	-33986.19	1.55381	21.871	0.86
0.00	-32404.72	-33986.16	1.55837	-32404.60	-33986.06	1.55470	22.856	0.86
0.00	-32404.72	-33985.97	1.55860	-32404.60	-33985.88	1.55519	24.741	0.85
0.00	-32404.71	-33985.83	1.55880	-32404.60	-33985.73	1.55618	23.652	0.93
0.00	-32404.71	-33985.66	1.55912	-32404.60	-33985.55	1.55702	24.157	0.89
0.00	-32404.71	-33985.51	1.55939	-32404.60	-33985.37	1.55724	23.643	0.89
0.00	-32404.71	-33985.30	1.55970	-32404.60	-33985.18	1.55779	24.196	0.86
0.00	-32404.71	-33985.18	1.55998	-32404.60	-33985.05	1.55831	22.428	0.82
0.00	-32404.70	-33984.91	1.56037	-32404.60	-33984.82	1.55939	22.564	0.91
0.00	-32404.70	-33984.88	1.56058	-32404.60	-33984.72	1.56030	23.918	0.88
0.00	-32404.70	-33984.64	1.56091	-32404.60	-33984.52	1.56068	23.499	0.89
0.00	-32404.70	-33984.44	1.56129	-32404.61	-33984.35	1.56173	23.541	0.83
0.00	-32404.70	-33984.24	1.56166	-32404.61	-33984.19	1.56277	22.348	0.88
0.00	-32404.69	-33984.03	1.56204	-32404.61	-33984.02	1.56288	24.596	0.89
0.00	-32404.69	-33983.85	1.56241	-32404.61	-33983.86	1.56403	22.452	0.89
0.00	-32404.69	-33983.67	1.56282	-32404.61	-33983.67	1.56429	27.395	0.82
0.00	-32404.69	-33983.47	1.56322	-32404.61	-33983.48	1.56526	23.514	0.89
0.00	-32404.69	-33983.31	1.56363	-32404.61	-33983.31	1.56542	24.015	0.89
0.00	-32404.69	-33983.13	1.56395	-32404.61	-33983.14	1.56572	22.291	0.93
0.00	-32404.69	-33983.02	1.56435	-32404.61	-33982.96	1.56649	26.863	0.92
0.00	-32404.69	-33982.84	1.56467	-32404.62	-33982.78	1.56708	21.656	0.96
0.00	-32404.69	-33982.70	1.56508	-32404.62	-33982.61	1.56756	22.202	0.87
0.00	-32404.69	-33982.51	1.56544	-32404.61	-33982.43	1.56747	22.773	0.88
0.00	-32404.69	-33982.33	1.56586	-32404.61	-33982.26	1.56770	23.284	0.91
0.00	-32404.69	-33982.14	1.56624	-32404.61	-33982.09	1.56802	23.632	0.92
0.00	-32404.69	-33981.96	1.56671	-32404.61	-33981.91	1.56828	22.560	0.97
0.00	-32404.69	-33981.77	1.56707	-32404.61	-33981.74	1.56839	22.174	0.89
0.00	-32404.69	-33981.61	1.56748	-32404.61	-33981.54	1.56872	23.589	0.93
0.00	-32404.69	-33981.43	1.56779	-32404.61	-33981.35	1.56903	23.161	0.96
0.00	-32404.69	-33981.27	1.56824	-32404.61	-33981.17	1.56932	24.393	0.91
0.00	-32404.69	-33981.05	1.56855	-32404.62	-33980.93	1.57012	23.821	0.89
0.00	-32404.69	-33980.94	1.56903	-32404.62	-33980.81	1.57037	25.797	0.92
0.00	-32404.69	-33980.69	1.56947	-32404.61	-33980.61	1.57058	23.761	0.96
