0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.289	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.364	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.253	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.058	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	4.201	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.246	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.216	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	1.979	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.045	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.039	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.119	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.063	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	1.994	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	3.919	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.024	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.181	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.194	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.026	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.159	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	1.961	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.004	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	1.977	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.005	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.181	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.060	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.054	0.00
0.00	0.00	0.00	0.00000	0.00	0.00	0.00000	2.085	0.00
