0.00	-30209.77	-40028.04	0.35000	-30209.77	-40028.04	0.35000	2.293	0.00
0.00	-30209.65	-40027.99	0.34980	-30209.65	-40027.99	0.34980	2.548	0.00
0.00	-30209.62	-40027.95	0.40816	-30209.62	-40027.95	0.40816	2.624	0.00
0.00	-30209.86	-40028.01	0.45084	-30209.86	-40028.01	0.45084	2.016	0.00
0.00	-30209.79	-40027.94	0.47360	-30209.79	-40027.94	0.47360	2.650	0.00
0.00	-30210.25	-40028.08	0.53372	-30210.25	-40028.08	0.53372	2.059	0.00
0.00	-30210.32	-40028.06	0.55775	-30210.32	-40028.06	0.55775	2.000	0.00
0.00	-30210.76	-40028.21	0.61459	-30210.76	-40028.21	0.61459	2.022	0.00
0.00	-30210.72	-40028.14	0.62928	-30210.72	-40028.14	0.62928	2.024	0.00
0.00	-30211.25	-40028.35	0.69019	-30211.25	-40028.35	0.69019	1.930	0.00
0.00	-30211.23	-40028.28	0.70421	-30211.23	-40028.28	0.70421	1.931	0.00
0.00	-30211.74	-40028.50	0.76404	-30211.74	-40028.50	0.76404	2.065	0.00
0.00	-30211.86	-40028.50	0.78902	-30211.86	-40028.50	0.78902	1.891	0.00
0.00	-30212.27	-40028.68	0.84317	-30212.27	-40028.68	0.84317	2.218	0.00
0.00	-30212.34	-40028.63	0.86683	-30212.34	-40028.63	0.86683	2.521	0.00
0.00	-30212.74	-40028.84	0.91375	-30212.74	-40028.84	0.91375	2.245	0.00
0.00	-30212.71	-40028.72	0.92712	-30212.71	-40028.72	0.92712	2.248	0.00
0.00	-30213.18	-40029.01	0.97979	-30213.18	-40029.01	0.97979	1.961	0.00
0.00	-30213.17	-40028.88	0.99390	-30213.17	-40028.88	0.99390	1.965	0.00
0.00	-30213.65	-40029.19	1.04848	-30213.65	-40029.19	1.04848	2.213	0.00
0.00	-30213.86	-40029.20	1.08740	-30213.86	-40029.20	1.08740	1.999	0.00
0.00	-30214.35	-40029.30	1.16934	-30214.35	-40029.30	1.16934	2.430	0.00
0.00	-30214.54	-40029.52	1.18787	-30214.54	-40029.52	1.18787	2.015	0.00
0.00	-30214.87	-40029.49	1.25345	-30214.87	-40029.49	1.25345	2.074	0.00
0.00	-30215.02	-40029.68	1.26978	-30215.02	-40029.68	1.26978	2.064	0.00
0.00	-30215.23	-40029.73	1.30877	-30215.23	-40029.73	1.30877	1.976	0.00
0.00	-30215.31	-40029.66	1.32654	-30215.31	-40029.66	1.32654	2.087	0.00
0.00	-30215.59	-40029.83	1.37103	-30215.59	-40029.83	1.37103	2.059	0.00
0.00	-30215.69	-40029.79	1.39185	-30215.69	-40029.79	1.39185	2.044	0.00
0.00	-30216.00	-40029.97	1.44138	-30216.00	-40029.97	1.44138	1.997	0.00
0.00	-30216.04	-40029.83	1.45200	-30216.04	-40029.83	1.45200	1.992	0.00
0.00	-30216.35	-40030.06	1.50367	-30216.35	-40030.06	1.50367	2.013	0.00
0.00	-30216.48	-40030.01	1.52556	-30216.48	-40030.01	1.52556	2.011	0.00
0.00	-30216.79	-40030.18	1.57820	-30216.79	-40030.18	1.57820	1.964	0.00
0.00	-30216.92	-40030.11	1.60060	-30216.92	-40030.11	1.60060	2.062	0.00
