1508998717.4482789040	63887.2235	-62191.7632	0.000000	17.9900	25069
1508998717.5530838966	63887.4020	-62191.6467	-0.001370	17.9880	25039
1508998717.6579511166	63887.2487	-62191.1716	1.180690	17.9880	25221
1508998717.7627570629	63887.0872	-62190.9485	1.575267	17.9970	25230
1508998717.8675990105	63886.9760	-62190.7434	1.735008	17.9980	25136
1508998717.9724800587	63886.8832	-62190.5169	1.800678	18.0060	25194
1508998718.0773251057	63886.8064	-62190.3144	1.830270	18.0110	25101
1508998718.1820631027	63886.7308	-62190.0891	1.843013	18.0070	24861
1508998718.2869980335	63886.6637	-62189.8822	1.849025	18.0080	24464
1508998718.3919339180	63886.5923	-62189.6509	1.851501	18.0120	24579
1508998718.4967670441	63886.5319	-62189.4526	1.852081	18.0160	24370
1508998718.6014699936	63886.4632	-62189.2207	1.851423	18.0250	24389
1508998718.7065300941	63886.4037	-62189.0181	1.850282	18.0270	25113
1508998718.8113079071	63886.3379	-62188.7904	1.849141	18.0360	24998
1508998718.9160540104	63886.2778	-62188.5813	1.848093	18.0390	25192
1508998719.0209460258	63886.2129	-62188.3534	1.846974	18.0420	25280
1508998719.1257920265	63886.1549	-62188.1482	1.845630	18.0450	25236
1508998719.2305669785	63886.0903	-62187.9179	1.844228	18.0450	25101
1508998719.3354229927	63886.0332	-62187.7130	1.842877	18.0470	25309
1508998719.4402949810	63885.9691	-62187.4815	1.841568	18.0520	25304
1508998719.5451269150	63885.9116	-62187.2724	1.840367	18.0500	25290
1508998719.6499168873	63885.8490	-62187.0441	1.839128	18.0560	25329
1508998719.7547891140	63885.7919	-62186.8339	1.837801	18.0600	25482
1508998719.8596339226	63885.7294	-62186.6029	1.836417	18.0600	25471
1508998719.9644639492	63885.6737	-62186.3951	1.834925	18.0650	25417
1508998720.0692799091	63885.6110	-62186.1599	1.833482	18.0680	25409
1508998720.1740961075	63885.5555	-62185.9497	1.832166	18.0720	25489
1508998720.2789549828	63885.5004	-62185.7398	1.830734	18.0750	25338
1508998720.3838710785	63885.4371	-62185.4971	1.829028	18.0740	24913
1508998720.4887280464	63885.3843	-62185.2924	1.827558	18.0770	24699
1508998720.5934700966	63885.3282	-62185.0736	1.826046	18.0840	24816
1508998720.6983420849	63885.2608	-62184.8099	1.824466	18.0810	24527
1508998720.8031919003	63885.2148	-62184.6276	1.822842	18.0870	25309
1508998720.9081130028	63885.1608	-62184.4127	1.821229	18.0830	25237
1508998721.0128569603	63885.1001	-62184.1700	1.819693	18.0860	25315
1508998721.1177160740	63885.0498	-62183.9674	1.818319	18.0910	25314
1508998721.2225339413	63884.9930	-62183.7373	1.816713	18.0890	25207
1508998721.3274390697	63884.9405	-62183.5228	1.815055	18.0880	25310
1508998721.4321808815	63884.8832	-62183.2874	1.813505	18.0890	25327
1508998721.5371339321	63884.8320	-62183.0751	1.812091	18.0870	25299
1508998721.6420629025	63884.7751	-62182.8384	1.810770	18.0880	25289
1508998721.7467770576	63884.7240	-62182.6241	1.809511	18.0890	25141
1508998721.8514919281	63884.6678	-62182.3875	1.808213	18.0890	25309
1508998721.9564878941	63884.6173	-62182.1736	1.806928	18.0840	25287
1508998722.0612308979	63884.5672	-62181.9601	1.805777	18.0900	25269
