1509428433.5794720650	0.0000	0.0000	0.000000	0.0000	9794
1509428433.6843829155	0.0000	0.0000	0.000000	0.0000	9708
1509428433.7893030643	63789.6160	-62118.1311	0.350000	0.0000	9765
1509428433.8942010403	63789.9359	-62118.0108	0.350400	0.0000	9691
1509428433.9989910126	63790.1357	-62117.9245	0.379088	0.0000	9925
1509428434.1039309502	63790.3592	-62117.8352	0.379781	0.0000	10036
1509428434.2087600231	63790.5517	-62117.7584	0.380070	0.0000	10030
1509428434.3137309551	63790.7523	-62117.6788	0.379733	0.0000	10167
1509428434.4187989235	63790.9862	-62117.5861	0.379480	0.0000	10171
1509428434.5235490799	63791.1755	-62117.5116	0.379105	0.0000	10464
1509428434.6283919811	63791.3982	-62117.4241	0.378744	0.0000	10491
1509428434.7332999706	63791.6086	-62117.3415	0.378589	0.0000	10270
1509428434.8383040428	63791.8418	-62117.2498	0.378590	0.0000	9625
1509428434.9431140423	63792.0752	-62117.1578	0.378671	0.0000	10405
1509428435.0480821133	63792.2887	-62117.0736	0.378796	0.0000	10541
1509428435.1528799534	63792.5258	-62116.9800	0.378936	0.0000	10445
1509428435.2578198910	63792.7336	-62116.8980	0.379116	0.0000	10322
1509428435.3626360893	63792.9612	-62116.8080	0.379189	0.0000	10232
1509428435.4675459862	63793.2138	-62116.7081	0.379284	0.0000	10111
1509428435.5724430084	63793.4502	-62116.6144	0.379664	0.0000	10003
1509428435.6773240566	63793.6949	-62116.5171	0.380089	0.0000	9815
1509428435.7821989059	63793.9217	-62116.4270	0.380390	0.0000	9803
1509428435.8871159554	63794.1830	-62116.3231	0.380512	0.0000	9753
1509428435.9920330048	63794.4274	-62116.2259	0.380674	0.0000	9740
1509428436.0968940258	63794.6832	-62116.1244	0.380956	0.0000	9705
1509428436.2017900944	63794.9231	-62116.0291	0.381240	0.0000	9937
1509428436.3067018986	63795.1904	-62115.9228	0.381509	0.0000	10140
1509428436.4116740227	63795.4474	-62115.8204	0.381775	0.0000	10269
1509428436.5164759159	63795.7132	-62115.7144	0.382057	0.0000	10287
1509428436.6213378906	63795.9576	-62115.6169	0.382211	0.0000	10522
1509428436.7262771130	63796.2366	-62115.5053	0.382215	0.0000	10410
1509428436.8311979771	63796.4809	-62115.4076	0.382159	0.0000	10718
1509428436.9360520840	63796.7623	-62115.2950	0.382006	0.0000	10160
1509428437.0408189297	63797.0172	-62115.1930	0.381690	0.0000	10140
1509428437.1458160877	63797.3008	-62115.0795	0.381274	0.0000	10749
1509428437.2508521080	63797.5605	-62114.9758	0.380716	0.0000	10782
1509428437.3556439877	63797.8425	-62114.8632	0.380138	0.0000	10661
1509428437.4606881142	63798.0904	-62114.7643	0.379689	0.0000	10459
1509428437.5653851032	63798.3801	-62114.6487	0.379332	0.0000	10357
1509428437.6701600552	63798.6482	-62114.5418	0.378885	0.0000	10123
1509428437.7751529217	63798.9704	-62114.4136	0.378352	0.0000	9977
1509428437.8800289631	63799.2213	-62114.3141	0.377860	0.0000	9900
1509428437.9850060940	63799.4872	-62114.2089	0.377363	0.0000	9759
1509428438.0897998810	63799.8203	-62114.0774	0.376836	0.0000	9825
1509428438.1947491169	63800.0648	-62113.9814	0.376235	0.0000	9845
1509428438.2996709347	63800.3610	-62113.8653	0.375599	0.0000	9870
1509428438.4045379162	63800.6596	-62113.7487	0.375005	0.0000	9997
1509428438.5093100071	63800.9343	-62113.6418	0.374449	0.0000	10226
1509428438.6143429279	63801.2465	-62113.5206	0.373907	0.0000	10258
1509428438.7192230225	63801.5353	-62113.4084	0.373517	0.0000	10284
1509428438.8240439892	63801.8169	-62113.2996	0.373026	0.0000	10539
1509428438.9290020466	63802.0733	-62113.2007	0.372538	0.0000	10537
1509428439.0340130329	63802.3555	-62113.0918	0.372112	0.0000	10399
1509428439.1387770176	63802.6774	-62112.9671	0.371859	0.0000	9750
1509428439.2435989380	63802.9268	-62112.8707	0.371620	0.0000	10267
1509428439.3485920429	63803.2247	-62112.7553	0.371385	0.0000	10608
1509428439.4534680843	63803.4843	-62112.6545	0.371152	0.0000	10518
1509428439.5583930016	63803.7750	-62112.5418	0.370883	0.0000	10289
1509428439.6632680893	63804.0435	-62112.4379	0.370381	0.0000	10292
1509428439.7681379318	63804.3549	-62112.3176	0.369516	0.0000	10098
1509428439.8730080128	63804.6607	-62112.1995	0.368776	0.0000	10016
1509428439.9778809547	63804.9036	-62112.1063	0.368150	0.0000	10000
1509428440.0828130245	63805.1764	-62112.0014	0.367641	0.0000	9962
1509428440.1877338886	63805.4478	-62111.8973	0.367203	0.0000	9817
1509428440.2925579548	63805.7191	-62111.7933	0.366938	0.0000	9851
1509428440.3975141048	63805.9986	-62111.6864	0.366830	0.0000	9859
1509428440.5023341179	63806.2556	-62111.5883	0.366795	0.0000	9959
1509428440.6072990894	63806.5458	-62111.4772	0.366892	0.0000	10088
1509428440.7121551037	63806.8095	-62111.3761	0.367248	0.0000	10162
1509428440.8171141148	63807.0818	-62111.2715	0.367647	0.0000	10332
1509428440.9220449924	63807.3746	-62111.1588	0.367984	0.0000	10424
1509428441.0268609524	63807.6521	-62111.0518	0.368242	0.0000	10529
1509428441.1318171024	63807.9118	-62110.9516	0.368449	0.0000	10712
1509428441.2367870808	63808.1783	-62110.8487	0.368687	0.0000	10451
1509428441.3415191174	63808.5005	-62110.7242	0.368874	0.0000	10023
1509428441.4464180470	63808.7716	-62110.6193	0.369067	0.0000	10779
1509428441.5512530804	63809.0110	-62110.5265	0.369351	0.0000	10822
1509428441.6561920643	63809.2701	-62110.4257	0.369773	0.0000	10652
1509428441.7611460686	63809.5778	-62110.3059	0.370240	0.0000	10569
1509428441.8661630154	63809.8302	-62110.2072	0.370682	0.0000	10388
1509428441.9709930420	63810.1463	-62110.0836	0.371043	0.0000	10268
1509428442.0757410526	63810.3908	-62109.9878	0.371431	0.0000	10054
1509428442.1805419922	63810.6970	-62109.8679	0.371820	0.0000	10031
1509428442.2855799198	63810.9973	-62109.7505	0.372072	0.0000	10035
1509428442.3905360699	63811.2701	-62109.6436	0.372341	0.0000	9937
1509428442.4953899384	63811.4982	-62109.5540	0.372603	0.0000	10046
1509428442.6002409458	63811.7935	-62109.4381	0.372918	0.0000	10063
1509428442.7051599026	63812.0841	-62109.3243	0.373015	0.0000	10177
1509428442.8100099564	63812.3250	-62109.2301	0.372838	0.0000	10336
1509428442.9149160385	63812.6059	-62109.1207	0.372415	0.0000	10360
1509428443.0198628902	63812.8882	-62109.0110	0.371780	0.0000	10510
1509428443.1247389317	63813.1602	-62108.9054	0.371183	0.0000	10566
1509428443.2296409607	63813.4419	-62108.7962	0.370700	0.0000	10661
1509428443.3344750404	63813.7150	-62108.6906	0.370076	0.0000	10591
1509428443.4393370152	63814.0061	-62108.5786	0.369149	0.0000	9813
1509428443.5442879200	63814.2549	-62108.4833	0.368261	0.0000	10312
1509428443.6493051052	63814.5439	-62108.3728	0.367520	0.0000	10628
1509428443.7540159225	63814.8059	-62108.2729	0.366880	0.0000	10665
1509428443.8588840961	63815.1021	-62108.1600	0.366301	0.0000	10510
1509428443.9638040066	63815.3601	-62108.0620	0.365802	0.0000	10269
1509428444.0688259602	63815.6605	-62107.9477	0.365333	0.0000	10092
1509428444.1736900806	63815.9169	-62107.8503	0.364864	0.0000	9929
1509428444.2791149616	63816.2254	-62107.7330	0.364499	0.0000	9763
1509428444.3834900856	63816.4664	-62107.6417	0.364110	0.0000	9830
1509428444.4883561134	63816.7568	-62107.5315	0.363662	0.0000	9760
1509428444.5932900906	63817.0124	-62107.4348	0.363213	0.0000	9847
1509428444.6981420517	63817.2893	-62107.3300	0.362740	0.0000	10008
1509428444.8029630184	63817.5850	-62107.2184	0.362351	0.0000	10066
1509428444.9079020023	63817.8480	-62107.1192	0.362102	0.0000	9950
1509428445.0127480030	63818.1368	-62107.0103	0.361772	0.0000	10356
1509428445.1176929474	63818.4154	-62106.9053	0.361479	0.0000	10561
1509428445.2226400375	63818.6741	-62106.8078	0.361344	0.0000	10620
1509428445.3274860382	63818.9685	-62106.6967	0.361277	0.0000	10587
1509428445.4322750568	63819.2384	-62106.5950	0.361193	0.0000	10801
1509428445.5372359753	63819.5123	-62106.4916	0.361259	0.0000	10194
1509428445.6421029568	63819.7932	-62106.3857	0.361247	0.0000	10278
1509428445.7470319271	63820.0535	-62106.2876	0.361193	0.0000	10749
1509428445.8520770073	63820.3560	-62106.1735	0.361228	0.0000	10748
1509428445.9568660259	63820.5916	-62106.0847	0.361191	0.0000	10588
1509428446.0617170334	63820.8533	-62105.9859	0.361211	0.0000	10510
1509428446.1666328907	63821.1236	-62105.8838	0.361258	0.0000	10251
1509428446.2715458870	63821.4374	-62105.7653	0.361228	0.0000	9859
1509428446.3763771057	63821.6920	-62105.6692	0.361187	0.0000	10000
1509428446.4813699722	63821.9968	-62105.5545	0.361035	0.0000	9955
1509428446.5861721039	63822.2496	-62105.4593	0.360738	0.0000	9829
1509428446.6910979748	63822.5620	-62105.3418	0.360325	0.0000	9799
1509428446.7959430218	63822.8033	-62105.2512	0.359881	0.0000	9822
1509428446.9009180069	63823.1039	-62105.1383	0.359502	0.0000	9933
1509428447.0057709217	63823.3719	-62105.0379	0.359114	0.0000	10031
1509428447.1106638908	63823.6527	-62104.9329	0.358734	0.0000	9972
1509428447.2155039310	63823.9149	-62104.8351	0.358287	0.0000	10178
1509428447.3205089569	63824.2041	-62104.7275	0.357764	0.0000	10272
1509428447.4253640175	63824.4656	-62104.6304	0.357343	0.0000	10481
1509428447.5302479267	63824.7732	-62104.5162	0.357091	0.0000	10391
1509428447.6351320744	63825.0183	-62104.4256	0.356826	0.0000	10016
1509428447.7399919033	63825.2969	-62104.3225	0.356611	0.0000	9571
1509428447.8450679779	63825.5611	-62104.2249	0.356462	0.0000	10132
1509428447.9498159885	63825.8562	-62104.1156	0.356429	0.0000	10258
