1508998740.0940248966	63878.5094	-62142.3507	0.000000	18.5180	26349
1508998740.1988859177	63878.7584	-62142.2221	-0.001535	18.5180	26749
1508998740.3037741184	63878.6045	-62141.7467	1.160710	18.5230	26748
1508998740.4086380005	63878.5601	-62141.4963	1.371411	18.5270	26710
1508998740.5133891106	63878.5051	-62141.2801	1.509552	18.5260	26401
1508998740.6182289124	63878.4697	-62141.0335	1.569788	18.5350	26704
1508998740.7231049538	63878.4474	-62140.8285	1.592683	18.5380	26834
1508998740.8279290199	63878.4287	-62140.5884	1.603971	18.5390	26822
1508998740.9327280521	63878.4150	-62140.3856	1.608689	18.5400	26810
1508998741.0376329422	63878.4029	-62140.1768	1.610606	18.5440	26813
1508998741.1424601078	63878.3906	-62139.9361	1.611113	18.5510	26798
1508998741.2472059727	63878.3800	-62139.7099	1.610587	18.5530	26862
1508998741.3520750999	63878.3707	-62139.4989	1.609689	18.5600	26817
1508998741.4568710327	63878.3620	-62139.2883	1.608739	18.5630	26805
1508998741.5617480278	63878.3527	-62139.0537	1.607772	18.5700	26804
1508998741.6666960716	63878.3447	-62138.8468	1.606546	18.5720	26784
1508998741.7714710236	63878.3357	-62138.6008	1.605054	18.5760	26856
1508998741.8763179779	63878.3278	-62138.3705	1.603621	18.5770	26799
1508998741.9811511040	63878.3207	-62138.1513	1.602141	18.5850	26793
1508998742.0859470367	63878.3144	-62137.9381	1.600313	18.5860	26571
1508998742.1908810139	63878.3073	-62137.6823	1.598272	18.5850	25928
1508998742.2957100868	63878.3019	-62137.4683	1.596423	18.5880	26399
1508998742.4005250931	63878.2959	-62137.2139	1.594758	18.5900	26472
1508998742.5053880215	63878.2913	-62136.9962	1.592925	18.5950	26718
1508998742.6100990772	63878.2862	-62136.7365	1.590867	18.6000	26375
1508998742.7150220871	63878.2825	-62136.5191	1.588793	18.6030	26444
1508998742.8199210167	63878.2785	-62136.2605	1.586920	18.6040	26591
1508998742.9248530865	63878.2755	-62136.0363	1.585113	18.6140	26608
1508998743.0295650959	63878.2724	-62135.7719	1.583438	18.6220	26595
1508998743.1343998909	63878.2701	-62135.5489	1.581928	18.6320	26611
1508998743.2391870022	63878.2677	-62135.2848	1.580514	18.6390	26578
1508998743.3440959454	63878.2660	-62135.0589	1.579178	18.6460	26608
1508998743.4489409924	63878.2641	-62134.7902	1.577734	18.6500	26612
1508998743.5538051128	63878.2628	-62134.5664	1.576304	18.6530	26554
1508998743.6585879326	63878.2614	-62134.2933	1.575039	18.6570	26530
